Sector,Source,Area,Case,Year,Data,Unit
N/A,Electricity,Prince Edward Island,Reference,2039,0,GW.h
N/A,Electricity,Prince Edward Island,Reference,2040,0,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2005,28.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2006,147.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2007,496.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2008,1402.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2009,2307.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2010,2925.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2011,4300.2233,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2012,5444.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2013,6375.2243,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2014,8660.5733,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2015,14364.9803,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2016,15316.2213,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2017,16757.6073,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2018,17721.1963,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2019,18597.1933,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2020,18597.2423,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2021,18597.2413,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2022,18597.2293,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2023,18597.2303,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2024,18649.8023,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2025,18702.3643,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2026,18754.9083,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2027,18807.4813,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2028,18860.0413,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2029,18912.5903,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2030,18965.1623,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2031,19017.7103,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2032,19070.2703,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2033,19122.8293,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2034,19175.3903,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2035,19227.9503,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2036,19280.5213,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2037,19333.0703,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2038,19385.6423,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2039,19438.1883,GW.h
N/A,Total Generation,Prince Edward Island,Reference,2040,19490.7613,GW.h
N/A,Hydro,Quebec,Reference,2005,173112.6,GW.h
N/A,Hydro,Quebec,Reference,2006,172347.6,GW.h
N/A,Hydro,Quebec,Reference,2007,180856.6,GW.h
N/A,Hydro,Quebec,Reference,2008,187783.8,GW.h
N/A,Hydro,Quebec,Reference,2009,189423,GW.h
N/A,Hydro,Quebec,Reference,2010,177402.2,GW.h
N/A,Hydro,Quebec,Reference,2011,189675.6,GW.h
N/A,Hydro,Quebec,Reference,2012,191955.4,GW.h
N/A,Hydro,Quebec,Reference,2013,202512.3,GW.h
N/A,Hydro,Quebec,Reference,2014,197207.4,GW.h
N/A,Hydro,Quebec,Reference,2015,194351.5,GW.h
N/A,Hydro,Quebec,Reference,2016,197243.2,GW.h
N/A,Hydro,Quebec,Reference,2017,197459.5,GW.h
N/A,Hydro,Quebec,Reference,2018,199632.9,GW.h
N/A,Hydro,Quebec,Reference,2019,196381.3,GW.h
N/A,Hydro,Quebec,Reference,2020,196901.5,GW.h
N/A,Hydro,Quebec,Reference,2021,198109.5,GW.h
N/A,Hydro,Quebec,Reference,2022,198981.9,GW.h
N/A,Hydro,Quebec,Reference,2023,199148.6,GW.h
N/A,Hydro,Quebec,Reference,2024,198650.1,GW.h
N/A,Hydro,Quebec,Reference,2025,199087.8,GW.h
N/A,Hydro,Quebec,Reference,2026,199169.1,GW.h
N/A,Hydro,Quebec,Reference,2027,199301.1,GW.h
N/A,Hydro,Quebec,Reference,2028,200686.2,GW.h
N/A,Hydro,Quebec,Reference,2029,202011.6,GW.h
N/A,Hydro,Quebec,Reference,2030,202836.8,GW.h
N/A,Hydro,Quebec,Reference,2031,205999.3,GW.h
N/A,Hydro,Quebec,Reference,2032,206071.2,GW.h
N/A,Hydro,Quebec,Reference,2033,206784.3,GW.h
N/A,Hydro,Quebec,Reference,2034,205389.3,GW.h
N/A,Hydro,Quebec,Reference,2035,205576.8,GW.h
N/A,Hydro,Quebec,Reference,2036,205461.6,GW.h
N/A,Hydro,Quebec,Reference,2037,206070.4,GW.h
N/A,Hydro,Quebec,Reference,2038,206431.9,GW.h
N/A,Hydro,Quebec,Reference,2039,206710.7,GW.h
N/A,Hydro,Quebec,Reference,2040,206793.5,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2005,416,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2006,419,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2007,617.0001,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2008,565,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2009,1322,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2010,1535.143,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2011,1393.797,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2012,2557.792,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2013,4717.861,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2014,6649.311,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2015,8958,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2016,7216.667,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2017,7868.7183,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2018,8839.0623,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2019,9329.6223,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2020,9583.6724,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2021,9583.6603,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2022,9583.6673,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2023,9583.6603,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2024,9618.7144,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2025,10494.7204,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2026,10494.7204,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2027,10494.7204,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2028,10529.7504,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2029,10529.7604,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2030,11405.7504,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2031,11405.7504,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2032,11458.3103,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2033,11458.3205,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2034,11458.3104,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2035,11764.9103,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2036,11817.4601,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2037,11817.4501,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2038,12167.8602,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2039,12518.2806,GW.h
N/A,Solar/Wind/Geothermal,Quebec,Reference,2040,13008.8408,GW.h
N/A,Coal,Quebec,Reference,2005,0,GW.h
N/A,Coal,Quebec,Reference,2006,0,GW.h
N/A,Coal,Quebec,Reference,2007,0,GW.h
N/A,Coal,Quebec,Reference,2008,0,GW.h
N/A,Coal,Quebec,Reference,2009,0,GW.h
N/A,Coal,Quebec,Reference,2010,0,GW.h
N/A,Coal,Quebec,Reference,2011,0,GW.h
N/A,Coal,Quebec,Reference,2012,0,GW.h
N/A,Coal,Quebec,Reference,2013,0,GW.h
N/A,Coal,Quebec,Reference,2014,0,GW.h
N/A,Coal,Quebec,Reference,2015,0,GW.h
N/A,Coal,Quebec,Reference,2016,0,GW.h
N/A,Coal,Quebec,Reference,2017,0,GW.h
N/A,Coal,Quebec,Reference,2018,0,GW.h
N/A,Coal,Quebec,Reference,2019,0,GW.h
N/A,Coal,Quebec,Reference,2020,0,GW.h
N/A,Coal,Quebec,Reference,2021,0,GW.h
N/A,Coal,Quebec,Reference,2022,0,GW.h
N/A,Coal,Quebec,Reference,2023,0,GW.h
N/A,Coal,Quebec,Reference,2024,0,GW.h
N/A,Coal,Quebec,Reference,2025,0,GW.h
N/A,Coal,Quebec,Reference,2026,0,GW.h
N/A,Coal,Quebec,Reference,2027,0,GW.h
N/A,Coal,Quebec,Reference,2028,0,GW.h
N/A,Coal,Quebec,Reference,2029,0,GW.h
N/A,Coal,Quebec,Reference,2030,0,GW.h
N/A,Coal,Quebec,Reference,2031,0,GW.h
N/A,Coal,Quebec,Reference,2032,0,GW.h
N/A,Coal,Quebec,Reference,2033,0,GW.h
N/A,Coal,Quebec,Reference,2034,0,GW.h
N/A,Coal,Quebec,Reference,2035,0,GW.h
N/A,Coal,Quebec,Reference,2036,0,GW.h
N/A,Coal,Quebec,Reference,2037,0,GW.h
N/A,Coal,Quebec,Reference,2038,0,GW.h
N/A,Coal,Quebec,Reference,2039,0,GW.h
N/A,Coal,Quebec,Reference,2040,0,GW.h
N/A,Natural Gas,Quebec,Reference,2005,269,GW.h
N/A,Natural Gas,Quebec,Reference,2006,1326,GW.h
N/A,Natural Gas,Quebec,Reference,2007,3945,GW.h
N/A,Natural Gas,Quebec,Reference,2008,228,GW.h
N/A,Natural Gas,Quebec,Reference,2009,264,GW.h
N/A,Natural Gas,Quebec,Reference,2010,222.4,GW.h
N/A,Natural Gas,Quebec,Reference,2011,174.2407,GW.h
N/A,Natural Gas,Quebec,Reference,2012,185.0065,GW.h
N/A,Natural Gas,Quebec,Reference,2013,112.8436,GW.h
N/A,Natural Gas,Quebec,Reference,2014,156.5373,GW.h
N/A,Natural Gas,Quebec,Reference,2015,110.4,GW.h
N/A,Natural Gas,Quebec,Reference,2016,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2017,102.6996,GW.h
N/A,Natural Gas,Quebec,Reference,2018,102.6998,GW.h
N/A,Natural Gas,Quebec,Reference,2019,102.6998,GW.h
N/A,Natural Gas,Quebec,Reference,2020,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2021,102.6998,GW.h
N/A,Natural Gas,Quebec,Reference,2022,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2023,102.6998,GW.h
N/A,Natural Gas,Quebec,Reference,2024,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2025,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2026,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2027,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2028,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2029,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2030,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2031,102.7262,GW.h
N/A,Natural Gas,Quebec,Reference,2032,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2033,102.7,GW.h
N/A,Natural Gas,Quebec,Reference,2034,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2035,102.6999,GW.h
N/A,Natural Gas,Quebec,Reference,2036,102.7432,GW.h
N/A,Natural Gas,Quebec,Reference,2037,102.7576,GW.h
N/A,Natural Gas,Quebec,Reference,2038,102.7629,GW.h
N/A,Natural Gas,Quebec,Reference,2039,102.7631,GW.h
N/A,Natural Gas,Quebec,Reference,2040,102.7631,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2005,269,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2006,1326,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2007,3945,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2008,228,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2009,264,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2010,222.4,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2011,174.2407,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2012,185.0065,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2013,112.8436,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2014,156.5373,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2015,110.4,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2016,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2017,102.6996,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2018,102.6998,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2019,102.6998,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2020,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2021,102.6998,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2022,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2023,102.6998,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2024,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2025,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2026,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2027,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2028,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2029,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2030,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2031,102.7262,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2032,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2033,102.7,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2034,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2035,102.6999,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2036,102.7432,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2037,102.7576,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2038,102.7629,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2039,102.7631,GW.h
N/A,Biofuels/Biomass,Quebec,Reference,2040,102.7631,GW.h
N/A,Nuclear,Quebec,Reference,2005,4321.577,GW.h
N/A,Nuclear,Quebec,Reference,2006,4321.577,GW.h
N/A,Nuclear,Quebec,Reference,2007,4321.577,GW.h
N/A,Nuclear,Quebec,Reference,2008,3624.231,GW.h
N/A,Nuclear,Quebec,Reference,2009,3596.279,GW.h
N/A,Nuclear,Quebec,Reference,2010,3551.588,GW.h
N/A,Nuclear,Quebec,Reference,2011,3525.216,GW.h
N/A,Nuclear,Quebec,Reference,2012,4212.618,GW.h
N/A,Nuclear,Quebec,Reference,2013,0,GW.h
N/A,Nuclear,Quebec,Reference,2014,0,GW.h
N/A,Nuclear,Quebec,Reference,2015,0,GW.h
N/A,Nuclear,Quebec,Reference,2016,0,GW.h
N/A,Nuclear,Quebec,Reference,2017,0,GW.h
N/A,Nuclear,Quebec,Reference,2018,0,GW.h
N/A,Nuclear,Quebec,Reference,2019,0,GW.h
N/A,Nuclear,Quebec,Reference,2020,0,GW.h
N/A,Nuclear,Quebec,Reference,2021,0,GW.h
N/A,Nuclear,Quebec,Reference,2022,0,GW.h
N/A,Nuclear,Quebec,Reference,2023,0,GW.h
N/A,Nuclear,Quebec,Reference,2024,0,GW.h
N/A,Nuclear,Quebec,Reference,2025,0,GW.h
N/A,Nuclear,Quebec,Reference,2026,0,GW.h
N/A,Nuclear,Quebec,Reference,2027,0,GW.h
N/A,Nuclear,Quebec,Reference,2028,0,GW.h
N/A,Nuclear,Quebec,Reference,2029,0,GW.h
N/A,Nuclear,Quebec,Reference,2030,0,GW.h
N/A,Nuclear,Quebec,Reference,2031,0,GW.h
N/A,Nuclear,Quebec,Reference,2032,0,GW.h
N/A,Nuclear,Quebec,Reference,2033,0,GW.h
N/A,Nuclear,Quebec,Reference,2034,0,GW.h
N/A,Nuclear,Quebec,Reference,2035,0,GW.h
N/A,Nuclear,Quebec,Reference,2036,0,GW.h
N/A,Nuclear,Quebec,Reference,2037,0,GW.h
N/A,Nuclear,Quebec,Reference,2038,0,GW.h
N/A,Nuclear,Quebec,Reference,2039,0,GW.h
N/A,Nuclear,Quebec,Reference,2040,0,GW.h
N/A,Oil Products,Quebec,Reference,2005,215.133,GW.h
N/A,Oil Products,Quebec,Reference,2006,400.9,GW.h
N/A,Oil Products,Quebec,Reference,2007,703.7,GW.h
N/A,Oil Products,Quebec,Reference,2008,554.2999,GW.h
N/A,Oil Products,Quebec,Reference,2009,778.7,GW.h
N/A,Oil Products,Quebec,Reference,2010,587.6852,GW.h
N/A,Oil Products,Quebec,Reference,2011,546.181,GW.h
N/A,Oil Products,Quebec,Reference,2012,518.6459,GW.h
N/A,Oil Products,Quebec,Reference,2013,475.0644,GW.h
N/A,Oil Products,Quebec,Reference,2014,496.6849,GW.h
N/A,Oil Products,Quebec,Reference,2015,538.7887,GW.h
N/A,Oil Products,Quebec,Reference,2016,583.5949,GW.h
N/A,Oil Products,Quebec,Reference,2017,583.5454,GW.h
N/A,Oil Products,Quebec,Reference,2018,583.5467,GW.h
N/A,Oil Products,Quebec,Reference,2019,583.5468,GW.h
N/A,Oil Products,Quebec,Reference,2020,583.5475,GW.h
N/A,Oil Products,Quebec,Reference,2021,583.5466,GW.h
N/A,Oil Products,Quebec,Reference,2022,583.5473,GW.h
N/A,Oil Products,Quebec,Reference,2023,583.5467,GW.h
N/A,Oil Products,Quebec,Reference,2024,583.5476,GW.h
N/A,Oil Products,Quebec,Reference,2025,583.548,GW.h
N/A,Oil Products,Quebec,Reference,2026,583.5477,GW.h
N/A,Oil Products,Quebec,Reference,2027,583.5478,GW.h
N/A,Oil Products,Quebec,Reference,2028,583.5473,GW.h
N/A,Oil Products,Quebec,Reference,2029,583.5476,GW.h
N/A,Oil Products,Quebec,Reference,2030,583.5475,GW.h
N/A,Oil Products,Quebec,Reference,2031,583.5475,GW.h
N/A,Oil Products,Quebec,Reference,2032,583.5472,GW.h
N/A,Oil Products,Quebec,Reference,2033,583.5478,GW.h
N/A,Oil Products,Quebec,Reference,2034,583.5474,GW.h
N/A,Oil Products,Quebec,Reference,2035,554.8432,GW.h
N/A,Oil Products,Quebec,Reference,2036,554.8426,GW.h
N/A,Oil Products,Quebec,Reference,2037,554.8424,GW.h
N/A,Oil Products,Quebec,Reference,2038,554.8429,GW.h
N/A,Oil Products,Quebec,Reference,2039,554.8438,GW.h
N/A,Oil Products,Quebec,Reference,2040,554.844,GW.h
N/A,Crude Oil,Quebec,Reference,2005,0,GW.h
N/A,Crude Oil,Quebec,Reference,2006,0,GW.h
N/A,Crude Oil,Quebec,Reference,2007,0,GW.h
N/A,Crude Oil,Quebec,Reference,2008,0,GW.h
N/A,Crude Oil,Quebec,Reference,2009,0,GW.h
N/A,Crude Oil,Quebec,Reference,2010,0,GW.h
N/A,Crude Oil,Quebec,Reference,2011,0,GW.h
N/A,Crude Oil,Quebec,Reference,2012,0,GW.h
N/A,Crude Oil,Quebec,Reference,2013,0,GW.h
N/A,Crude Oil,Quebec,Reference,2014,0,GW.h
N/A,Crude Oil,Quebec,Reference,2015,0,GW.h
N/A,Crude Oil,Quebec,Reference,2016,0,GW.h
N/A,Crude Oil,Quebec,Reference,2017,0,GW.h
N/A,Crude Oil,Quebec,Reference,2018,0,GW.h
N/A,Crude Oil,Quebec,Reference,2019,0,GW.h
N/A,Crude Oil,Quebec,Reference,2020,0,GW.h
N/A,Crude Oil,Quebec,Reference,2021,0,GW.h
N/A,Crude Oil,Quebec,Reference,2022,0,GW.h
N/A,Crude Oil,Quebec,Reference,2023,0,GW.h
N/A,Crude Oil,Quebec,Reference,2024,0,GW.h
N/A,Crude Oil,Quebec,Reference,2025,0,GW.h
N/A,Crude Oil,Quebec,Reference,2026,0,GW.h
N/A,Crude Oil,Quebec,Reference,2027,0,GW.h
N/A,Crude Oil,Quebec,Reference,2028,0,GW.h
N/A,Crude Oil,Quebec,Reference,2029,0,GW.h
N/A,Crude Oil,Quebec,Reference,2030,0,GW.h
N/A,Crude Oil,Quebec,Reference,2031,0,GW.h
N/A,Crude Oil,Quebec,Reference,2032,0,GW.h
N/A,Crude Oil,Quebec,Reference,2033,0,GW.h
N/A,Crude Oil,Quebec,Reference,2034,0,GW.h
N/A,Crude Oil,Quebec,Reference,2035,0,GW.h
N/A,Crude Oil,Quebec,Reference,2036,0,GW.h
N/A,Crude Oil,Quebec,Reference,2037,0,GW.h
N/A,Crude Oil,Quebec,Reference,2038,0,GW.h
N/A,Crude Oil,Quebec,Reference,2039,0,GW.h
N/A,Crude Oil,Quebec,Reference,2040,0,GW.h
N/A,Electricity,Quebec,Reference,2005,0,GW.h
N/A,Electricity,Quebec,Reference,2006,0,GW.h
N/A,Electricity,Quebec,Reference,2007,0,GW.h
N/A,Electricity,Quebec,Reference,2008,0,GW.h
N/A,Electricity,Quebec,Reference,2009,0,GW.h
N/A,Electricity,Quebec,Reference,2010,0,GW.h
N/A,Electricity,Quebec,Reference,2011,0,GW.h
N/A,Electricity,Quebec,Reference,2012,0,GW.h
N/A,Electricity,Quebec,Reference,2013,0,GW.h
N/A,Electricity,Quebec,Reference,2014,0,GW.h
N/A,Electricity,Quebec,Reference,2015,0,GW.h
N/A,Electricity,Quebec,Reference,2016,0,GW.h
N/A,Electricity,Quebec,Reference,2017,0,GW.h
N/A,Electricity,Quebec,Reference,2018,0,GW.h
N/A,Electricity,Quebec,Reference,2019,0,GW.h
N/A,Electricity,Quebec,Reference,2020,0,GW.h
N/A,Electricity,Quebec,Reference,2021,0,GW.h
N/A,Electricity,Quebec,Reference,2022,0,GW.h
N/A,Electricity,Quebec,Reference,2023,0,GW.h
N/A,Electricity,Quebec,Reference,2024,0,GW.h
N/A,Electricity,Quebec,Reference,2025,0,GW.h
N/A,Electricity,Quebec,Reference,2026,0,GW.h
N/A,Electricity,Quebec,Reference,2027,0,GW.h
N/A,Electricity,Quebec,Reference,2028,0,GW.h
N/A,Electricity,Quebec,Reference,2029,0,GW.h
N/A,Electricity,Quebec,Reference,2030,0,GW.h
N/A,Electricity,Quebec,Reference,2031,0,GW.h
N/A,Electricity,Quebec,Reference,2032,0,GW.h
N/A,Electricity,Quebec,Reference,2033,0,GW.h
N/A,Electricity,Quebec,Reference,2034,0,GW.h
N/A,Electricity,Quebec,Reference,2035,0,GW.h
N/A,Electricity,Quebec,Reference,2036,0,GW.h
N/A,Electricity,Quebec,Reference,2037,0,GW.h
N/A,Electricity,Quebec,Reference,2038,0,GW.h
N/A,Electricity,Quebec,Reference,2039,0,GW.h
N/A,Electricity,Quebec,Reference,2040,0,GW.h
N/A,Total Generation,Quebec,Reference,2005,178603.31,GW.h
N/A,Total Generation,Quebec,Reference,2006,180141.077,GW.h
N/A,Total Generation,Quebec,Reference,2007,194388.8771,GW.h
N/A,Total Generation,Quebec,Reference,2008,193680.6769,GW.h
N/A,Total Generation,Quebec,Reference,2009,196373.277,GW.h
N/A,Total Generation,Quebec,Reference,2010,184291.4052,GW.h
N/A,Total Generation,Quebec,Reference,2011,196285.6364,GW.h
N/A,Total Generation,Quebec,Reference,2012,199723.4279,GW.h
N/A,Total Generation,Quebec,Reference,2013,212252.4896,GW.h
N/A,Total Generation,Quebec,Reference,2014,208988.0475,GW.h
N/A,Total Generation,Quebec,Reference,2015,208390.6657,GW.h
N/A,Total Generation,Quebec,Reference,2016,209570.4389,GW.h
N/A,Total Generation,Quebec,Reference,2017,210438.7399,GW.h
N/A,Total Generation,Quebec,Reference,2018,213582.4856,GW.h
N/A,Total Generation,Quebec,Reference,2019,210821.4457,GW.h
N/A,Total Generation,Quebec,Reference,2020,211595.6969,GW.h
N/A,Total Generation,Quebec,Reference,2021,212803.6835,GW.h
N/A,Total Generation,Quebec,Reference,2022,213676.0914,GW.h
N/A,Total Generation,Quebec,Reference,2023,213842.7836,GW.h
N/A,Total Generation,Quebec,Reference,2024,213379.339,GW.h
N/A,Total Generation,Quebec,Reference,2025,214693.0454,GW.h
N/A,Total Generation,Quebec,Reference,2026,214774.3451,GW.h
N/A,Total Generation,Quebec,Reference,2027,214906.3452,GW.h
N/A,Total Generation,Quebec,Reference,2028,216326.4745,GW.h
N/A,Total Generation,Quebec,Reference,2029,217651.885,GW.h
N/A,Total Generation,Quebec,Reference,2030,219353.0747,GW.h
N/A,Total Generation,Quebec,Reference,2031,222515.6273,GW.h
N/A,Total Generation,Quebec,Reference,2032,222640.0343,GW.h
N/A,Total Generation,Quebec,Reference,2033,223353.1453,GW.h
N/A,Total Generation,Quebec,Reference,2034,221958.1346,GW.h
N/A,Total Generation,Quebec,Reference,2035,222423.5303,GW.h
N/A,Total Generation,Quebec,Reference,2036,222360.9661,GW.h
N/A,Total Generation,Quebec,Reference,2037,222969.7847,GW.h
N/A,Total Generation,Quebec,Reference,2038,223681.7059,GW.h
N/A,Total Generation,Quebec,Reference,2039,224310.9276,GW.h
N/A,Total Generation,Quebec,Reference,2040,224884.288,GW.h
N/A,Hydro,Saskatchewan,Reference,2005,4573,GW.h
N/A,Hydro,Saskatchewan,Reference,2006,4032,GW.h
N/A,Hydro,Saskatchewan,Reference,2007,4393,GW.h
N/A,Hydro,Saskatchewan,Reference,2008,4030,GW.h
N/A,Hydro,Saskatchewan,Reference,2009,2962,GW.h
N/A,Hydro,Saskatchewan,Reference,2010,3866,GW.h
N/A,Hydro,Saskatchewan,Reference,2011,4641,GW.h
N/A,Hydro,Saskatchewan,Reference,2012,4240,GW.h
N/A,Hydro,Saskatchewan,Reference,2013,4449,GW.h
N/A,Hydro,Saskatchewan,Reference,2014,4706.09,GW.h
N/A,Hydro,Saskatchewan,Reference,2015,3425.611,GW.h
N/A,Hydro,Saskatchewan,Reference,2016,3284.769,GW.h
N/A,Hydro,Saskatchewan,Reference,2017,3284.784,GW.h
N/A,Hydro,Saskatchewan,Reference,2018,3284.755,GW.h
N/A,Hydro,Saskatchewan,Reference,2019,3284.761,GW.h
N/A,Hydro,Saskatchewan,Reference,2020,3284.759,GW.h
N/A,Hydro,Saskatchewan,Reference,2021,3518.888,GW.h
N/A,Hydro,Saskatchewan,Reference,2022,3518.942,GW.h
N/A,Hydro,Saskatchewan,Reference,2023,3518.899,GW.h
N/A,Hydro,Saskatchewan,Reference,2024,3518.922,GW.h
N/A,Hydro,Saskatchewan,Reference,2025,3622.04,GW.h
N/A,Hydro,Saskatchewan,Reference,2026,3622.062,GW.h
N/A,Hydro,Saskatchewan,Reference,2027,3622.052,GW.h
N/A,Hydro,Saskatchewan,Reference,2028,3622.052,GW.h
N/A,Hydro,Saskatchewan,Reference,2029,3622.057,GW.h
N/A,Hydro,Saskatchewan,Reference,2030,3622.087,GW.h
N/A,Hydro,Saskatchewan,Reference,2031,3622.066,GW.h
N/A,Hydro,Saskatchewan,Reference,2032,3725.22,GW.h
N/A,Hydro,Saskatchewan,Reference,2033,3725.224,GW.h
N/A,Hydro,Saskatchewan,Reference,2034,3725.204,GW.h
N/A,Hydro,Saskatchewan,Reference,2035,3725.228,GW.h
N/A,Hydro,Saskatchewan,Reference,2036,3725.212,GW.h
