Sector,Source,Area,Case,Year,Data,Unit
N/A,Biofuels/Biomass,Saskatchewan,Technology,2013,0,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2014,0,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2015,0,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2016,151.6869,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2017,589.6848,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2018,589.6848,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2019,589.6849,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2020,589.6857,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2021,589.6863,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2022,589.6882,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2023,589.6867,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2024,589.6895,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2025,589.6879,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2026,589.6865,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2027,589.6884,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2028,589.6885,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2029,589.6887,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2030,589.687,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2031,589.6881,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2032,589.6887,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2033,589.6884,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2034,589.6888,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2035,589.6888,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2036,589.688,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2037,589.6886,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2038,589.6879,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2039,589.6886,GW.h
N/A,Biofuels/Biomass,Saskatchewan,Technology,2040,589.6874,GW.h
N/A,Nuclear,Saskatchewan,Technology,2005,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2006,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2007,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2008,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2009,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2010,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2011,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2012,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2013,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2014,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2015,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2016,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2017,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2018,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2019,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2020,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2021,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2022,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2023,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2024,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2025,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2026,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2027,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2028,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2029,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2030,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2031,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2032,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2033,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2034,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2035,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2036,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2037,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2038,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2039,0,GW.h
N/A,Nuclear,Saskatchewan,Technology,2040,0,GW.h
N/A,Coal,Saskatchewan,Technology,2005,13227,GW.h
N/A,Coal,Saskatchewan,Technology,2006,12804,GW.h
N/A,Coal,Saskatchewan,Technology,2007,13776,GW.h
N/A,Coal,Saskatchewan,Technology,2008,14127,GW.h
N/A,Coal,Saskatchewan,Technology,2009,14523,GW.h
N/A,Coal,Saskatchewan,Technology,2010,13577,GW.h
N/A,Coal,Saskatchewan,Technology,2011,13246,GW.h
N/A,Coal,Saskatchewan,Technology,2012,13144,GW.h
N/A,Coal,Saskatchewan,Technology,2013,13657,GW.h
N/A,Coal,Saskatchewan,Technology,2014,12794,GW.h
N/A,Coal,Saskatchewan,Technology,2015,12871,GW.h
N/A,Coal,Saskatchewan,Technology,2016,10724,GW.h
N/A,Coal,Saskatchewan,Technology,2017,9524.539,GW.h
N/A,Coal,Saskatchewan,Technology,2018,9424.181,GW.h
N/A,Coal,Saskatchewan,Technology,2019,9082.774,GW.h
N/A,Coal,Saskatchewan,Technology,2020,7361.877,GW.h
N/A,Coal,Saskatchewan,Technology,2021,7733.185,GW.h
N/A,Coal,Saskatchewan,Technology,2022,6087.371,GW.h
N/A,Coal,Saskatchewan,Technology,2023,5661.027,GW.h
N/A,Coal,Saskatchewan,Technology,2024,5600.159,GW.h
N/A,Coal,Saskatchewan,Technology,2025,6022.811,GW.h
N/A,Coal,Saskatchewan,Technology,2026,5583.205,GW.h
N/A,Coal,Saskatchewan,Technology,2027,5379.594,GW.h
N/A,Coal,Saskatchewan,Technology,2028,3851.985,GW.h
N/A,Coal,Saskatchewan,Technology,2029,4050.044,GW.h
N/A,Coal,Saskatchewan,Technology,2030,3947.906,GW.h
N/A,Coal,Saskatchewan,Technology,2031,3806.668,GW.h
N/A,Coal,Saskatchewan,Technology,2032,3800.31,GW.h
N/A,Coal,Saskatchewan,Technology,2033,3738.774,GW.h
N/A,Coal,Saskatchewan,Technology,2034,3732.344,GW.h
N/A,Coal,Saskatchewan,Technology,2035,5047.294,GW.h
N/A,Coal,Saskatchewan,Technology,2036,5047.287,GW.h
N/A,Coal,Saskatchewan,Technology,2037,5047.292,GW.h
N/A,Coal,Saskatchewan,Technology,2038,5047.286,GW.h
N/A,Coal,Saskatchewan,Technology,2039,5047.292,GW.h
N/A,Coal,Saskatchewan,Technology,2040,5047.282,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2005,1827,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2006,2178,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2007,1800,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2008,3012,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2009,2687,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2010,2437,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2011,2614,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2012,3199,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2013,4415,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2014,5067,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2015,6498,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2016,7739.321,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2017,7796.379,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2018,7878.697,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2019,8081.85,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2020,8993.884,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2021,8749.797,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2022,10609.58,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2023,10885.67,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2024,10870.96,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2025,10082.88,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2026,10431.21,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2027,9971.767,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2028,10944.99,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2029,10740.03,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2030,10711.73,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2031,10592.49,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2032,10253.32,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2033,10302.68,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2034,10138.63,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2035,9790.473,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2036,9727.941,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2037,9701.64,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2038,9540.342,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2039,9441.588,GW.h
N/A,Natural Gas,Saskatchewan,Technology,2040,9377.369,GW.h
N/A,Oil Products,Saskatchewan,Technology,2005,17.9,GW.h
N/A,Oil Products,Saskatchewan,Technology,2006,19.5,GW.h
N/A,Oil Products,Saskatchewan,Technology,2007,25.9,GW.h
N/A,Oil Products,Saskatchewan,Technology,2008,22.6,GW.h
N/A,Oil Products,Saskatchewan,Technology,2009,17.9,GW.h
N/A,Oil Products,Saskatchewan,Technology,2010,20.8,GW.h
N/A,Oil Products,Saskatchewan,Technology,2011,12.3,GW.h
N/A,Oil Products,Saskatchewan,Technology,2012,11.3,GW.h
N/A,Oil Products,Saskatchewan,Technology,2013,15,GW.h
N/A,Oil Products,Saskatchewan,Technology,2014,12,GW.h
N/A,Oil Products,Saskatchewan,Technology,2015,16,GW.h
N/A,Oil Products,Saskatchewan,Technology,2016,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2017,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2018,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2019,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2020,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2021,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2022,8.1994,GW.h
N/A,Oil Products,Saskatchewan,Technology,2023,8.1993,GW.h
N/A,Oil Products,Saskatchewan,Technology,2024,8.1994,GW.h
N/A,Oil Products,Saskatchewan,Technology,2025,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2026,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2027,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2028,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2029,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2030,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2031,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2032,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2033,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2034,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2035,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2036,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2037,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2038,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2039,1.978,GW.h
N/A,Oil Products,Saskatchewan,Technology,2040,1.978,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2005,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2006,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2007,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2008,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2009,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2010,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2011,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2012,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2013,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2014,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2015,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2016,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2017,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2018,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2019,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2020,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2021,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2022,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2023,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2024,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2025,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2026,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2027,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2028,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2029,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2030,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2031,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2032,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2033,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2034,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2035,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2036,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2037,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2038,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2039,0,GW.h
N/A,Crude Oil,Saskatchewan,Technology,2040,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2005,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2006,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2007,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2008,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2009,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2010,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2011,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2012,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2013,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2014,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2015,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2016,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2017,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2018,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2019,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2020,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2021,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2022,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2023,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2024,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2025,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2026,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2027,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2028,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2029,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2030,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2031,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2032,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2033,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2034,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2035,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2036,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2037,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2038,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2039,0,GW.h
N/A,Electricity,Saskatchewan,Technology,2040,0,GW.h
N/A,Total Generation,Saskatchewan,Technology,2005,19736.9,GW.h
N/A,Total Generation,Saskatchewan,Technology,2006,19606.5,GW.h
N/A,Total Generation,Saskatchewan,Technology,2007,20614.9,GW.h
N/A,Total Generation,Saskatchewan,Technology,2008,21765.6,GW.h
N/A,Total Generation,Saskatchewan,Technology,2009,20768.9,GW.h
N/A,Total Generation,Saskatchewan,Technology,2010,20407.8,GW.h
N/A,Total Generation,Saskatchewan,Technology,2011,21195.3,GW.h
N/A,Total Generation,Saskatchewan,Technology,2012,21249.3,GW.h
N/A,Total Generation,Saskatchewan,Technology,2013,23182,GW.h
N/A,Total Generation,Saskatchewan,Technology,2014,23215,GW.h
N/A,Total Generation,Saskatchewan,Technology,2015,23494.358,GW.h
N/A,Total Generation,Saskatchewan,Technology,2016,22768.1125,GW.h
N/A,Total Generation,Saskatchewan,Technology,2017,22730.8231,GW.h
N/A,Total Generation,Saskatchewan,Technology,2018,22712.7281,GW.h
N/A,Total Generation,Saskatchewan,Technology,2019,22609.497,GW.h
N/A,Total Generation,Saskatchewan,Technology,2020,22142.2957,GW.h
N/A,Total Generation,Saskatchewan,Technology,2021,22510.4003,GW.h
N/A,Total Generation,Saskatchewan,Technology,2022,23057.3076,GW.h
N/A,Total Generation,Saskatchewan,Technology,2023,22907.0537,GW.h
N/A,Total Generation,Saskatchewan,Technology,2024,23304.5122,GW.h
N/A,Total Generation,Saskatchewan,Technology,2025,23508.7968,GW.h
N/A,Total Generation,Saskatchewan,Technology,2026,23890.5381,GW.h
N/A,Total Generation,Saskatchewan,Technology,2027,23967.1814,GW.h
N/A,Total Generation,Saskatchewan,Technology,2028,24133.6226,GW.h
N/A,Total Generation,Saskatchewan,Technology,2029,24844.9298,GW.h
N/A,Total Generation,Saskatchewan,Technology,2030,25144.4017,GW.h
N/A,Total Generation,Saskatchewan,Technology,2031,24917.0171,GW.h
N/A,Total Generation,Saskatchewan,Technology,2032,24681.4989,GW.h
N/A,Total Generation,Saskatchewan,Technology,2033,24694.5495,GW.h
N/A,Total Generation,Saskatchewan,Technology,2034,24783.043,GW.h
N/A,Total Generation,Saskatchewan,Technology,2035,25749.738,GW.h
N/A,Total Generation,Saskatchewan,Technology,2036,25687.135,GW.h
N/A,Total Generation,Saskatchewan,Technology,2037,25687.0218,GW.h
N/A,Total Generation,Saskatchewan,Technology,2038,25832.2168,GW.h
N/A,Total Generation,Saskatchewan,Technology,2039,25733.4157,GW.h
N/A,Total Generation,Saskatchewan,Technology,2040,25669.0521,GW.h
N/A,Hydro,Yukon ,Technology,2005,330.633,GW.h
N/A,Hydro,Yukon ,Technology,2006,330.633,GW.h
N/A,Hydro,Yukon ,Technology,2007,330.633,GW.h
N/A,Hydro,Yukon ,Technology,2008,348.294,GW.h
N/A,Hydro,Yukon ,Technology,2009,379.056,GW.h
N/A,Hydro,Yukon ,Technology,2010,380.431,GW.h
N/A,Hydro,Yukon ,Technology,2011,388.067,GW.h
N/A,Hydro,Yukon ,Technology,2012,430.194,GW.h
N/A,Hydro,Yukon ,Technology,2013,347.187,GW.h
N/A,Hydro,Yukon ,Technology,2014,335.488,GW.h
N/A,Hydro,Yukon ,Technology,2015,421.849,GW.h
N/A,Hydro,Yukon ,Technology,2016,428.6388,GW.h
N/A,Hydro,Yukon ,Technology,2017,419.4797,GW.h
N/A,Hydro,Yukon ,Technology,2018,391.5346,GW.h
N/A,Hydro,Yukon ,Technology,2019,424.7932,GW.h
N/A,Hydro,Yukon ,Technology,2020,447.663,GW.h
N/A,Hydro,Yukon ,Technology,2021,444.7702,GW.h
N/A,Hydro,Yukon ,Technology,2022,465.2312,GW.h
N/A,Hydro,Yukon ,Technology,2023,427.493,GW.h
N/A,Hydro,Yukon ,Technology,2024,492.4959,GW.h
N/A,Hydro,Yukon ,Technology,2025,466.707,GW.h
N/A,Hydro,Yukon ,Technology,2026,454.0745,GW.h
N/A,Hydro,Yukon ,Technology,2027,442.0689,GW.h
N/A,Hydro,Yukon ,Technology,2028,428.4298,GW.h
N/A,Hydro,Yukon ,Technology,2029,435.7543,GW.h
N/A,Hydro,Yukon ,Technology,2030,428.1101,GW.h
N/A,Hydro,Yukon ,Technology,2031,412.3545,GW.h
N/A,Hydro,Yukon ,Technology,2032,411.9115,GW.h
N/A,Hydro,Yukon ,Technology,2033,413.4093,GW.h
N/A,Hydro,Yukon ,Technology,2034,414.493,GW.h
N/A,Hydro,Yukon ,Technology,2035,405.01,GW.h
N/A,Hydro,Yukon ,Technology,2036,402.1639,GW.h
N/A,Hydro,Yukon ,Technology,2037,404.6739,GW.h
N/A,Hydro,Yukon ,Technology,2038,398.4466,GW.h
N/A,Hydro,Yukon ,Technology,2039,380.7303,GW.h
N/A,Hydro,Yukon ,Technology,2040,382.5286,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2005,0.407,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2006,0.407,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2007,0.407,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2008,0.437,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2009,0.228,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2010,0.085,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2011,0.402,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2012,0.445,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2013,0.277,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2014,0.334,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2015,0.2577,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2016,0.2628,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2017,0.2628,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2018,0.2628,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2019,0.258,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2020,0.2268,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2021,0.2318,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2022,0.227,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2023,0.213,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2024,0.2549,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2025,41.5583,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2026,40.7379,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2027,39.8691,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2028,38.7418,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2029,35.9847,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2030,35.4116,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2031,34.0572,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2032,34.1102,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2033,34.331,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2034,34.477,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2035,33.65,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2036,33.4322,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2037,33.6871,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2038,33.1486,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2039,31.5438,GW.h
N/A,Solar/Wind/Geothermal,Yukon ,Technology,2040,31.7,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2005,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2006,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2007,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2008,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2009,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2010,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2011,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2012,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2013,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2014,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2015,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2016,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2017,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2018,0,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2019,3.7941,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2020,4.0615,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2021,5.3941,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2022,5.3294,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2023,22.984,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2024,30.6012,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2025,33.7008,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2026,33.1461,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2027,32.5588,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2028,31.7968,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2029,29.9329,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2030,36.5864,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2031,32.0376,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2032,32.084,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2033,32.2772,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2034,32.7317,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2035,31.6814,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2036,31.4909,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2037,31.7138,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2038,31.2427,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2039,28.4371,GW.h
N/A,Biofuels/Biomass,Yukon ,Technology,2040,29.0348,GW.h
N/A,Nuclear,Yukon ,Technology,2005,0,GW.h
N/A,Nuclear,Yukon ,Technology,2006,0,GW.h
N/A,Nuclear,Yukon ,Technology,2007,0,GW.h
N/A,Nuclear,Yukon ,Technology,2008,0,GW.h
N/A,Nuclear,Yukon ,Technology,2009,0,GW.h
N/A,Nuclear,Yukon ,Technology,2010,0,GW.h
N/A,Nuclear,Yukon ,Technology,2011,0,GW.h
N/A,Nuclear,Yukon ,Technology,2012,0,GW.h
N/A,Nuclear,Yukon ,Technology,2013,0,GW.h
N/A,Nuclear,Yukon ,Technology,2014,0,GW.h
N/A,Nuclear,Yukon ,Technology,2015,0,GW.h
N/A,Nuclear,Yukon ,Technology,2016,0,GW.h
N/A,Nuclear,Yukon ,Technology,2017,0,GW.h
N/A,Nuclear,Yukon ,Technology,2018,0,GW.h
N/A,Nuclear,Yukon ,Technology,2019,0,GW.h
N/A,Nuclear,Yukon ,Technology,2020,0,GW.h
N/A,Nuclear,Yukon ,Technology,2021,0,GW.h
N/A,Nuclear,Yukon ,Technology,2022,0,GW.h
